ITTER107;Country;TIPO_DATO15;Data type;SEXISTAT1;Gender;ETA1;Age;TIME;Select time;Value;Flag Codes;Flags
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0.1;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y15-19;15-19 years;2018;2018;0.2;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y20-24;20-24 years;2018;2018;0.3;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y25-29;25-29 years;2018;2018;0.4;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y30-34;30-34 years;2018;2018;0.5;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y35-39;35-39 years;2018;2018;0.6;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y40-44;40-44 years;2018;2018;1.1;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y45-49;45-49 years;2018;2018;1.5;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y50-54;50-54 years;2018;2018;2.7;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y55-59;55-59 years;2018;2018;4.1;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y60-64;60-64 years;2018;2018;6.5;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y65-69;65-69 years;2018;2018;10.9;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y70-74;70-74 years;2018;2018;17.3;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y75-79;75-79 years;2018;2018;31.7;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y80-84;80-84 years;2018;2018;58.3;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y85-89;85-89 years;2018;2018;107.6;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y90-94;90-94 years;2018;2018;192.1;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;TOTAL;total;2018;2018;10.4;;
ITG1;Sicilia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_GE95;95 years and over;2018;2018;298.9;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_UN4;until 4 years;2018;2018;1.3;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y10-14;10-14 years;2018;2018;0.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y20-24;20-24 years;2018;2018;0.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.7;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.9;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y35-39;35-39 years;2018;2018;1.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y40-44;40-44 years;2018;2018;1.3;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y45-49;45-49 years;2018;2018;2.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y50-54;50-54 years;2018;2018;2.8;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y55-59;55-59 years;2018;2018;4.8;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y60-64;60-64 years;2018;2018;7.7;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y65-69;65-69 years;2018;2018;15.3;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y70-74;70-74 years;2018;2018;22.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y75-79;75-79 years;2018;2018;35.6;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y80-84;80-84 years;2018;2018;65.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y85-89;85-89 years;2018;2018;114.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y90-94;90-94 years;2018;2018;211.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;TOTAL;total;2018;2018;10.7;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_GE95;95 years and over;2018;2018;408.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_UN4;until 4 years;2018;2018;1.6;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y10-14;10-14 years;2018;2018;0.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y25-29;25-29 years;2018;2018;0.3;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y30-34;30-34 years;2018;2018;0.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y35-39;35-39 years;2018;2018;0.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y40-44;40-44 years;2018;2018;0.7;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y45-49;45-49 years;2018;2018;1.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y50-54;50-54 years;2018;2018;1.7;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y55-59;55-59 years;2018;2018;2.7;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y60-64;60-64 years;2018;2018;5;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y65-69;65-69 years;2018;2018;7.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y70-74;70-74 years;2018;2018;12.8;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y75-79;75-79 years;2018;2018;23.8;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y80-84;80-84 years;2018;2018;46.8;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y85-89;85-89 years;2018;2018;90.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y90-94;90-94 years;2018;2018;158.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;TOTAL;total;2018;2018;10.9;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_GE95;95 years and over;2018;2018;315.8;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;1.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y15-19;15-19 years;2018;2018;0;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y20-24;20-24 years;2018;2018;0;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y25-29;25-29 years;2018;2018;0.5;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y30-34;30-34 years;2018;2018;0.7;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y35-39;35-39 years;2018;2018;0.9;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y40-44;40-44 years;2018;2018;1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y45-49;45-49 years;2018;2018;1.8;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y50-54;50-54 years;2018;2018;2.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y55-59;55-59 years;2018;2018;3.7;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y60-64;60-64 years;2018;2018;6.4;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y65-69;65-69 years;2018;2018;11.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y70-74;70-74 years;2018;2018;17.3;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y75-79;75-79 years;2018;2018;29.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y80-84;80-84 years;2018;2018;54.6;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y85-89;85-89 years;2018;2018;99.1;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y90-94;90-94 years;2018;2018;174.2;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;TOTAL;total;2018;2018;10.8;;
ITG11;Trapani;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_GE95;95 years and over;2018;2018;337.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_UN4;until 4 years;2018;2018;0.7;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y10-14;10-14 years;2018;2018;0.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y20-24;20-24 years;2018;2018;0.2;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.6;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y35-39;35-39 years;2018;2018;0.5;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y40-44;40-44 years;2018;2018;1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y45-49;45-49 years;2018;2018;1.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y50-54;50-54 years;2018;2018;3.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y55-59;55-59 years;2018;2018;5.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y60-64;60-64 years;2018;2018;7.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y65-69;65-69 years;2018;2018;14.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y70-74;70-74 years;2018;2018;22.1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y75-79;75-79 years;2018;2018;39;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y80-84;80-84 years;2018;2018;70.2;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y85-89;85-89 years;2018;2018;123.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y90-94;90-94 years;2018;2018;224.6;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;TOTAL;total;2018;2018;11.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_GE95;95 years and over;2018;2018;369.1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_UN4;until 4 years;2018;2018;0.6;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0.1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y10-14;10-14 years;2018;2018;0;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y25-29;25-29 years;2018;2018;0.2;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y30-34;30-34 years;2018;2018;0.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y35-39;35-39 years;2018;2018;0.2;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y40-44;40-44 years;2018;2018;0.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y45-49;45-49 years;2018;2018;0.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y50-54;50-54 years;2018;2018;2.1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y55-59;55-59 years;2018;2018;3.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y60-64;60-64 years;2018;2018;5;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y65-69;65-69 years;2018;2018;7.6;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y70-74;70-74 years;2018;2018;12.2;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y75-79;75-79 years;2018;2018;24.1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y80-84;80-84 years;2018;2018;47.8;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y85-89;85-89 years;2018;2018;93.2;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y90-94;90-94 years;2018;2018;171.8;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;TOTAL;total;2018;2018;11.6;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_GE95;95 years and over;2018;2018;296.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;0.6;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0.1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y15-19;15-19 years;2018;2018;0.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y20-24;20-24 years;2018;2018;0.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y25-29;25-29 years;2018;2018;0.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y30-34;30-34 years;2018;2018;0.5;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y35-39;35-39 years;2018;2018;0.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y40-44;40-44 years;2018;2018;1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y45-49;45-49 years;2018;2018;1.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y50-54;50-54 years;2018;2018;2.7;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y55-59;55-59 years;2018;2018;4.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y60-64;60-64 years;2018;2018;6.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y65-69;65-69 years;2018;2018;10.8;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y70-74;70-74 years;2018;2018;16.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y75-79;75-79 years;2018;2018;30.8;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y80-84;80-84 years;2018;2018;56.9;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y85-89;85-89 years;2018;2018;104.3;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y90-94;90-94 years;2018;2018;187.1;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;TOTAL;total;2018;2018;11.4;;
ITG13;Messina;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_GE95;95 years and over;2018;2018;313.5;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0.1;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.5;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y60-64;60-64 years;2018;2018;7.3;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y75-79;75-79 years;2018;2018;35.4;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y80-84;80-84 years;2018;2018;61.5;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;TOTAL;total;2018;2018;9.6;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y25-29;25-29 years;2018;2018;0.1;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y45-49;45-49 years;2018;2018;1;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y60-64;60-64 years;2018;2018;3.9;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y65-69;65-69 years;2018;2018;6.7;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y80-84;80-84 years;2018;2018;42.6;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0.1;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y65-69;65-69 years;2018;2018;9.2;;
ITF4;Puglia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_GE95;95 years and over;2018;2018;293.2;;
ITF41;Foggia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y80-84;80-84 years;2018;2018;62;;
ITF41;Foggia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y90-94;90-94 years;2018;2018;226.3;;
ITF41;Foggia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0.2;;
ITF41;Foggia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y30-34;30-34 years;2018;2018;0.1;;
ITF41;Foggia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y40-44;40-44 years;2018;2018;1.2;;
ITF41;Foggia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y50-54;50-54 years;2018;2018;2.2;;
ITF41;Foggia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y75-79;75-79 years;2018;2018;30.4;;
ITF41;Foggia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y85-89;85-89 years;2018;2018;100.2;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_UN4;until 4 years;2018;2018;0.8;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0.2;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0.2;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y20-24;20-24 years;2018;2018;0.3;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.6;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.5;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y35-39;35-39 years;2018;2018;0.6;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y40-44;40-44 years;2018;2018;1.4;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y45-49;45-49 years;2018;2018;2.1;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y50-54;50-54 years;2018;2018;3.1;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y55-59;55-59 years;2018;2018;4.9;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y60-64;60-64 years;2018;2018;8.4;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y70-74;70-74 years;2018;2018;22.5;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y75-79;75-79 years;2018;2018;38.8;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y90-94;90-94 years;2018;2018;215.7;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;TOTAL;total;2018;2018;10;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_UN4;until 4 years;2018;2018;0.6;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y10-14;10-14 years;2018;2018;0.2;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0.1;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y25-29;25-29 years;2018;2018;0.2;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y35-39;35-39 years;2018;2018;0.5;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y40-44;40-44 years;2018;2018;0.9;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y55-59;55-59 years;2018;2018;3.3;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y60-64;60-64 years;2018;2018;4.6;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y70-74;70-74 years;2018;2018;14.3;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y75-79;75-79 years;2018;2018;26.7;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y80-84;80-84 years;2018;2018;48.2;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y90-94;90-94 years;2018;2018;179.4;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;TOTAL;total;2018;2018;10.2;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_GE95;95 years and over;2018;2018;295.1;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;0.7;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0.1;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y25-29;25-29 years;2018;2018;0.4;;
ITG12;Palermo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y60-64;60-64 years;2018;2018;6.4;;
